sentence,relation_type
"Agents_bf Increased_bf Levels_bf Presence_bf Carbamazepine:_bf DRUG increases_be plasma_be levels_be following_be agents:_be Clomipramine_be HCl_be ,_be Phenytoin(6)_be ,_be primidone_be Thus_be ,_be patient_be titrated_be stable_be dosage_be one_be agents_be category_be ,_be begins_be course_be treatment_be DRUG ,_af reasonable_af expect_af dose_af decrease_af concomitant_af agent_af may_af necessary_af ._af",No interaction
"Agents_bf Increased_bf Levels_bf Presence_bf Carbamazepine:_bf DRUG increases_be plasma_be levels_be following_be agents:_be Clomipramine_be HCl_be ,_be Phenytoin(6)_be ,_be primidone_be Thus_be ,_be patient_be titrated_be stable_be dosage_be one_be agents_be category_be ,_be begins_be course_be treatment_be DRUG ,_af reasonable_af expect_af dose_af decrease_af concomitant_af agent_af may_af necessary_af ._af",No interaction
"Agents_bf Increased_bf Levels_bf Presence_bf Carbamazepine:_bf EQUETROTM_bf increases_bf plasma_bf levels_bf following_bf agents:_bf Clomipramine_bf HCl_bf ,_bf Phenytoin(6)_bf ,_bf OTHER_DRUG Thus_be ,_be patient_be titrated_be stable_be dosage_be one_be agents_be category_be ,_be begins_be course_be treatment_be EQUETROTM_be ,_be reasonable_be expect_be dose_be decrease_be concomitant_be agent_be may_be necessary_be ._be",No interaction
"Agents_bf Increased_bf Levels_bf Presence_bf Carbamazepine:_bf EQUETROTM_bf increases_bf plasma_bf levels_bf following_bf agents:_bf Clomipramine_bf HCl_bf ,_bf Phenytoin(6)_bf ,_bf OTHER_DRUG Thus_be ,_be patient_be titrated_be stable_be dosage_be one_be agents_be category_be ,_be begins_be course_be treatment_be EQUETROTM_be ,_be reasonable_be expect_be dose_be decrease_be concomitant_be agent_be may_be necessary_be ._be",No interaction
"Agents_bf Increased_bf Levels_bf Presence_bf Carbamazepine:_bf EQUETROTM_bf increases_bf plasma_bf levels_bf following_bf agents:_bf Clomipramine_bf HCl_bf ,_bf Phenytoin(6)_bf ,_bf OTHER_DRUG Thus_be ,_be patient_be titrated_be stable_be dosage_be one_be agents_be category_be ,_be begins_be course_be treatment_be EQUETROTM_be ,_be reasonable_be expect_be dose_be decrease_be concomitant_be agent_be may_be necessary_be ._be",No interaction
"Agents_bf Increased_bf Levels_bf Presence_bf Carbamazepine:_bf EQUETROTM_bf increases_bf plasma_bf levels_bf following_bf agents:_bf Clomipramine_bf HCl_bf ,_bf Phenytoin(6)_bf ,_bf primidone_bf Thus_bf ,_bf patient_bf titrated_bf stable_bf dosage_bf one_bf agents_bf category_bf ,_bf begins_bf course_bf treatment_bf EQUETROTM_bf ,_bf reasonable_bf expect_bf dose_bf decrease_bf concomitant_bf agent_bf may_bf necessary_bf ._bf",No interaction
"Agents_bf Increased_bf Levels_bf Presence_bf Carbamazepine:_bf EQUETROTM_bf increases_bf plasma_bf levels_bf following_bf agents:_bf Clomipramine_bf HCl_bf ,_bf Phenytoin(6)_bf ,_bf primidone_bf Thus_bf ,_bf patient_bf titrated_bf stable_bf dosage_bf one_bf agents_bf category_bf ,_bf begins_bf course_bf treatment_bf EQUETROTM_bf ,_bf reasonable_bf expect_bf dose_bf decrease_bf concomitant_bf agent_bf may_bf necessary_bf ._bf",No interaction
"Agents_bf Increased_bf Levels_bf Presence_bf Carbamazepine:_bf EQUETROTM_bf increases_bf plasma_bf levels_bf following_bf agents:_bf Clomipramine_bf HCl_bf ,_bf Phenytoin(6)_bf ,_bf primidone_bf Thus_bf ,_bf patient_bf titrated_bf stable_bf dosage_bf one_bf agents_bf category_bf ,_bf begins_bf course_bf treatment_bf EQUETROTM_bf ,_bf reasonable_bf expect_bf dose_bf decrease_bf concomitant_bf agent_bf may_bf necessary_bf ._bf",No interaction
"Agents_bf Increased_bf Levels_bf Presence_bf Carbamazepine:_bf OTHER_DRUG increases_be plasma_be levels_be following_be agents:_be Clomipramine_be HCl_be ,_be Phenytoin(6)_be ,_be DRUG Thus_af ,_af patient_af titrated_af stable_af dosage_af one_af agents_af category_af ,_af begins_af course_af treatment_af OTHER_DRUG ,_af reasonable_af expect_af dose_af decrease_af concomitant_af agent_af may_af necessary_af ._af",No interaction
"Agents_bf Increased_bf Levels_bf Presence_bf Carbamazepine:_bf OTHER_DRUG increases_be plasma_be levels_be following_be agents:_be Clomipramine_be HCl_be ,_be Phenytoin(6)_be ,_be primidone_be Thus_be ,_be patient_be titrated_be stable_be dosage_be one_be agents_be category_be ,_be begins_be course_be treatment_be OTHER_DRUG ,_af reasonable_af expect_af dose_af decrease_af concomitant_af agent_af may_af necessary_af ._af",No interaction
"Agents_bf Increased_bf Levels_bf Presence_bf Carbamazepine:_bf OTHER_DRUG increases_be plasma_be levels_be following_be agents:_be Clomipramine_be HCl_be ,_be Phenytoin(6)_be ,_be primidone_be Thus_be ,_be patient_be titrated_be stable_be dosage_be one_be agents_be category_be ,_be begins_be course_be treatment_be OTHER_DRUG ,_af reasonable_af expect_af dose_af decrease_af concomitant_af agent_af may_af necessary_af ._af",No interaction
"Agents_bf Increased_bf Levels_bf Presence_bf Carbamazepine:_bf OTHER_DRUG increases_be plasma_be levels_be following_be agents:_be Clomipramine_be HCl_be ,_be Phenytoin(6)_be ,_be primidone_be Thus_be ,_be patient_be titrated_be stable_be dosage_be one_be agents_be category_be ,_be begins_be course_be treatment_be OTHER_DRUG ,_af reasonable_af expect_af dose_af decrease_af concomitant_af agent_af may_af necessary_af ._af",No interaction
"Agents_bf Increased_bf Levels_bf Presence_bf Carbamazepine:_bf OTHER_DRUG increases_be plasma_be levels_be following_be agents:_be Clomipramine_be HCl_be ,_be Phenytoin(6)_be ,_be primidone_be Thus_be ,_be patient_be titrated_be stable_be dosage_be one_be agents_be category_be ,_be begins_be course_be treatment_be OTHER_DRUG ,_af reasonable_af expect_af dose_af decrease_af concomitant_af agent_af may_af necessary_af ._af",No interaction
Agents_bf Increasing_bf Serum_bf Potassium:_bf DRUG attenuates_be potassium_be loss_be caused_be thiazide-type_be diuretics_be ._be,No interaction
Agents_bf Increasing_bf Serum_bf Potassium:_bf DRUG DRUG IV_af attenuate_af potassium_af loss_af caused_af thiazide-type_af diuretics_af ._af,No interaction
Agents_bf Increasing_bf Serum_bf Potassium:_bf DRUG DRUG IV_af attenuate_af potassium_af loss_af caused_af thiazide-type_af diuretics_af ._af,No interaction
Agents_bf Increasing_bf Serum_bf Potassium:_bf DRUG DRUG IV_af attenuate_af potassium_af loss_af caused_af thiazide-type_af diuretics_af ._af,No interaction
"Agents_bf induce_bf CYP3A4_bf (eg_bf ,_bf carbamazepine)_bf could_bf cause_bf increase_bf OTHER_DRUG clearance_be lower_be blood_be levels_be ._be",No interaction
"Agents_bf Inhibit_bf Cytochrome_bf P450_bf Isoenzymes_bf and/or_bf Epoxide_bf Hydrolase_bf DRUG metabolized_be mainly_be cytochrome_be P450_be (CYP)_be 3A4_be active_be DRUG 10_af ,_af 11-epoxide_af ,_af metabolized_af trans-diol_af epoxide_af hydrolase_af ._af",No interaction
"AIM_bf AND_bf BACKGROUND:_bf The_bf pharmacokinetic_bf interaction_bf DRUG ,_be macrolide_be immunosuppressant_be metabolized_be CYP3A4_be ,_be calcium_be channel_be blocker_be diltiazem_be studied_be 18_be healthy_be subjects_be ._be",No interaction
"AIM_bf AND_bf BACKGROUND:_bf The_bf pharmacokinetic_bf interaction_bf DRUG ,_be macrolide_be immunosuppressant_be metabolized_be CYP3A4_be ,_be calcium_be channel_be blocker_be diltiazem_be studied_be 18_be healthy_be subjects_be ._be",No interaction
"AIM_bf AND_bf BACKGROUND:_bf The_bf pharmacokinetic_bf interaction_bf DRUG ,_be macrolide_be immunosuppressant_be metabolized_be CYP3A4_be ,_be calcium_be channel_be blocker_be OTHER_DRUG studied_af 18_af healthy_af subjects_af ._af",No interaction
"AIM_bf AND_bf BACKGROUND:_bf The_bf pharmacokinetic_bf interaction_bf sirolimus_bf ,_bf macrolide_bf immunosuppressant_bf metabolized_bf CYP3A4_bf ,_bf calcium_bf channel_bf blocker_bf diltiazem_bf studied_bf 18_bf healthy_bf subjects_bf ._bf",No interaction
"AIM_bf AND_bf BACKGROUND:_bf The_bf pharmacokinetic_bf interaction_bf sirolimus_bf ,_bf macrolide_bf immunosuppressant_bf metabolized_bf CYP3A4_bf ,_bf calcium_bf channel_bf blocker_bf OTHER_DRUG studied_be 18_be healthy_be subjects_be ._be",No interaction
"AIM_bf AND_bf BACKGROUND:_bf The_bf pharmacokinetic_bf interaction_bf sirolimus_bf ,_bf macrolide_bf immunosuppressant_bf metabolized_bf CYP3A4_bf ,_bf calcium_bf channel_bf blocker_bf OTHER_DRUG studied_be 18_be healthy_be subjects_be ._be",No interaction
"Albuterol_bf ,_bf Antihistamines_bf ,_bf antidiabetic_bf drugs_bf ,_bf diuretics_bf ,_bf OTHER_DRUG ._be",No interaction
"Albuterol_bf ,_bf Antihistamines_bf ,_bf antidiabetic_bf drugs_bf ,_bf DRUG ,_be OTHER_DRUG ._af",No interaction
"Albuterol_bf ,_bf Antihistamines_bf ,_bf antidiabetic_bf drugs_bf ,_bf OTHER_DRUG ,_be digitalis_be ._be",No interaction
"Albuterol_bf ,_bf DRUG ,_be antidiabetic_be drugs_be ,_be diuretics_be ,_be digitalis_be ._be",No interaction
"Albuterol_bf ,_bf DRUG ,_be antidiabetic_be drugs_be ,_be diuretics_be ,_be OTHER_DRUG ._af",No interaction
"Albuterol_bf ,_bf DRUG ,_be antidiabetic_be drugs_be ,_be OTHER_DRUG ,_af digitalis_af ._af",No interaction
Alcohol:_bf DRUG (0_be ._be 5_be g/kg_be body_be weight:_be approximately_be 40_be mL_be absolute_be DRUG 70_af kg_af person)_af OTHER_DRUG plasma_af levels_af altered_af dosed_af simultaneously_af ._af,No interaction
Alcohol:_bf DRUG (0_be ._be 5_be g/kg_be body_be weight:_be approximately_be 40_be mL_be absolute_be DRUG 70_af kg_af person)_af OTHER_DRUG plasma_af levels_af altered_af dosed_af simultaneously_af ._af,No interaction
Alcohol:_bf DRUG (0_be ._be 5_be g/kg_be body_be weight:_be approximately_be 40_be mL_be absolute_be DRUG 70_af kg_af person)_af vardenafil_af plasma_af levels_af altered_af dosed_af simultaneously_af ._af,No interaction
Alcohol:_bf Has_bf synergistic_bf effect_bf OTHER_DRUG causing_be gastrointestinal_be bleeding_be ._be,No interaction
"Alcohol:_bf In_bf post-marketing_bf experience_bf ,_bf rare_bf reports_bf adverse_bf neuropsychiatric_bf events_bf reduced_bf DRUG tolerance_be patients_be drinking_be DRUG treatment_af OTHER_DRUG ._af",No interaction
"Alcohol:_bf In_bf post-marketing_bf experience_bf ,_bf rare_bf reports_bf adverse_bf neuropsychiatric_bf events_bf reduced_bf DRUG tolerance_be patients_be drinking_be DRUG treatment_af OTHER_DRUG ._af",No interaction
"Alcohol:_bf In_bf post-marketing_bf experience_bf ,_bf rare_bf reports_bf adverse_bf neuropsychiatric_bf events_bf reduced_bf DRUG tolerance_be patients_be drinking_be DRUG treatment_af OTHER_DRUG ._af",No interaction
"Alcohol:_bf In_bf post-marketing_bf experience_bf ,_bf rare_bf reports_bf adverse_bf neuropsychiatric_bf events_bf reduced_bf DRUG tolerance_be patients_be drinking_be DRUG treatment_af WELLBUTRIN_af ._af",No interaction
"Alcohol:_bf In_bf post-marketing_bf experience_bf ,_bf rare_bf reports_bf adverse_bf neuropsychiatric_bf events_bf reduced_bf DRUG tolerance_be patients_be drinking_be DRUG treatment_af WELLBUTRIN_af ._af",No interaction
"Alcohol:_bf In_bf post-marketing_bf experience_bf ,_bf rare_bf reports_bf adverse_bf neuropsychiatric_bf events_bf reduced_bf DRUG tolerance_be patients_be drinking_be DRUG treatment_af WELLBUTRIN_af ._af",No interaction
Alcohol:_bf There_bf significant_bf difference_bf aripiprazole_bf coadministered_bf DRUG placebo_be coadministered_be DRUG performance_af gross_af motor_af skills_af stimulus_af response_af healthy_af subjects_af ._af,No interaction
Alcohol:_bf There_bf significant_bf difference_bf aripiprazole_bf coadministered_bf OTHER_DRUG placebo_be coadministered_be OTHER_DRUG performance_af gross_af motor_af skills_af stimulus_af response_af healthy_af subjects_af ._af,No interaction
Alcohol:_bf There_bf significant_bf difference_bf aripiprazole_bf coadministered_bf OTHER_DRUG placebo_be coadministered_be OTHER_DRUG performance_af gross_af motor_af skills_af stimulus_af response_af healthy_af subjects_af ._af,No interaction
Alcohol:_bf There_bf significant_bf difference_bf DRUG coadministered_be OTHER_DRUG placebo_af coadministered_af OTHER_DRUG performance_af gross_af motor_af skills_af stimulus_af response_af healthy_af subjects_af ._af,No interaction
Alcohol:_bf There_bf significant_bf difference_bf DRUG coadministered_be OTHER_DRUG placebo_af coadministered_af OTHER_DRUG performance_af gross_af motor_af skills_af stimulus_af response_af healthy_af subjects_af ._af,No interaction
Alcohol:_bf There_bf significant_bf difference_bf OTHER_DRUG coadministered_be ethanol_be placebo_be coadministered_be ethanol_be performance_be gross_be motor_be skills_be stimulus_be response_be healthy_be subjects_be ._be,No interaction
"Alcohol_bf ,_bf DRUG ,_be narcotics:_be potentiation_be orthostatic_be hypotension_be may_be occur_be ._be",No interaction
"alcohol_bf ,_bf DRUG CNS_be depressants;_be",No interaction
"Alcohol_bf -_bf Although_bf DRUG potentiate_be cognitive_be motor_be effects_be alcohol_be clinical_be trial_be ,_be psychotropic_be medications_be ,_be use_be alcohol_be patients_be taking_be DRUG recommended_af ._af",No interaction
"Alcohol_bf -_bf Although_bf DRUG potentiate_be cognitive_be motor_be effects_be alcohol_be clinical_be trial_be ,_be psychotropic_be medications_be ,_be use_be alcohol_be patients_be taking_be DRUG recommended_af ._af",No interaction
"Alcohol_bf -_bf Although_bf OTHER_DRUG potentiate_be cognitive_be motor_be effects_be alcohol_be clinical_be trial_be ,_be psychotropic_be medications_be ,_be use_be alcohol_be patients_be taking_be OTHER_DRUG recommended_af ._af",No interaction
"Alkalinizing_bf agents:_bf Gastrointestinal_bf alkalinizing_bf agents_bf (sodium_bf bicarbonate_bf ,_bf etc_bf ._bf )_bf increase_bf absorption_bf OTHER_DRUG ._be",No interaction
"All_bf 20_bf strains_bf enterococcus_bf ,_bf three_bf strains_bf Clostridium_bf ,_bf three_bf strains_bf Escherichia_bf coli_bf ,_bf one_bf strain_bf Proteus_bf rettgeri_bf resistant_bf DRUG (minimal_be inhibitory_be concentration_be greater_be 3_be ._be 1_be mug/ml)_be OTHER_DRUG (minimal_af inhibitory_af concentration_af greater_af 6_af ._af 2_af mug/ml)_af ._af",No interaction
All_bf DRUG used_be cautiously_be patients_be taking_be monoamine_be oxidase_be (MAO)_be inhibitors_be ._be,No interaction
"All_bf subjects_bf received_bf amprenavir_bf (1_bf ,_bf 200_bf mg_bf twice_bf day)_bf 4_bf days_bf ,_bf followed_bf 7-day_bf washout_bf period_bf ,_bf followed_bf either_bf DRUG (300_be mg_be day_be [QD])_be (cohort_be 1)_be OTHER_DRUG (600_af mg_af QD)_af (cohort_af 2)_af 14_af days_af ._af",No interaction
"All_bf subjects_bf received_bf DRUG (1_be ,_be 200_be mg_be twice_be day)_be 4_be days_be ,_be followed_be 7-day_be washout_be period_be ,_be followed_be either_be OTHER_DRUG (300_af mg_af day_af [QD])_af (cohort_af 1)_af rifampin_af (600_af mg_af QD)_af (cohort_af 2)_af 14_af days_af ._af",No interaction
"All_bf subjects_bf received_bf DRUG (1_be ,_be 200_be mg_be twice_be day)_be 4_be days_be ,_be followed_be 7-day_be washout_be period_be ,_be followed_be either_be rifabutin_be (300_be mg_be day_be [QD])_be (cohort_be 1)_be OTHER_DRUG (600_af mg_af QD)_af (cohort_af 2)_af 14_af days_af ._af",No interaction
All_bf subjects_bf received_bf DRUG alone_be following_be treatment_be 100_be mg_be OTHER_DRUG single_af daily_af oral_af dose_af seven_af days_af ._af,No interaction
ALLEGRA_bf taken_bf closely_bf time_bf aluminum_bf DRUG containing_be OTHER_DRUG ._af,No interaction
ALLEGRA_bf taken_bf closely_bf time_bf DRUG magnesium_be containing_be OTHER_DRUG ._af,No interaction
ALLEGRA_bf taken_bf closely_bf time_bf DRUG OTHER_DRUG containing_af antacids_af ._af,No interaction
Allopurinol:_bf The_bf AUC_bf didanosine_bf increased_bf 4-fold_bf DRUG 300_be mg/day_be coadministered_be single_be 200-mg_be dose_be OTHER_DRUG two_af patients_af renal_af impairment_af (CLcr=15_af 18_af mL/min)_af ._af,No interaction
Allopurinol:_bf The_bf AUC_bf didanosine_bf increased_bf 4-fold_bf DRUG 300_be mg/day_be coadministered_be single_be 200-mg_be dose_be OTHER_DRUG two_af patients_af renal_af impairment_af (CLcr=15_af 18_af mL/min)_af ._af,No interaction
Allopurinol:_bf The_bf AUC_bf didanosine_bf increased_bf 4-fold_bf DRUG 300_be mg/day_be coadministered_be single_be 200-mg_be dose_be VIDEX_be two_be patients_be renal_be impairment_be (CLcr=15_be 18_be mL/min)_be ._be,No interaction
Allopurinol:_bf The_bf AUC_bf DRUG increased_be 4-fold_be allopurinol_be 300_be mg/day_be coadministered_be single_be 200-mg_be dose_be OTHER_DRUG two_af patients_af renal_af impairment_af (CLcr=15_af 18_af mL/min)_af ._af,No interaction
Allopurinol:_bf The_bf AUC_bf DRUG increased_be 4-fold_be OTHER_DRUG 300_af mg/day_af coadministered_af single_af 200-mg_af dose_af VIDEX_af two_af patients_af renal_af impairment_af (CLcr=15_af 18_af mL/min)_af ._af,No interaction
Allopurinol:_bf The_bf AUC_bf OTHER_DRUG increased_be 4-fold_be DRUG 300_af mg/day_af coadministered_af single_af 200-mg_af dose_af VIDEX_af two_af patients_af renal_af impairment_af (CLcr=15_af 18_af mL/min)_af ._af,No interaction
"Alpha-blockers:_bf When_bf DRUG 10_be 20_be mg_be given_be healthy_be volunteers_be either_be simultaneously_be 6_be hours_be 10_be mg_be dose_be OTHER_DRUG ,_af significant_af hypotension_af developed_af substantial_af number_af subjects_af ._af",No interaction
"Alpha-blockers:_bf When_bf OTHER_DRUG 10_be 20_be mg_be given_be healthy_be volunteers_be either_be simultaneously_be 6_be hours_be 10_be mg_be dose_be terazosin_be ,_be significant_be hypotension_be developed_be substantial_be number_be subjects_be ._be",No interaction
"Alpha-blockers:_bf When_bf Vardenafil_bf 10_bf 20_bf mg_bf given_bf healthy_bf volunteers_bf either_bf simultaneously_bf 6_bf hours_bf 10_bf mg_bf dose_bf OTHER_DRUG ,_be significant_be hypotension_be developed_be substantial_be number_be subjects_be ._be",No interaction
"Alprazolam:_bf When_bf fluvoxamine_bf maleate_bf (100_bf mg_bf qd)_bf DRUG (1_be mg_be q_be ._be ._be co-administered_be steady_be state_be ,_be plasma_be concentration_be pharmacokinetics_be parameters_be (AUC_be ,_be Cmax_be ,_be T1/2_be ,_be )_be DRUG approximately_af twice_af observed_af DRUG administered_af alone;_af",No interaction
"Alprazolam:_bf When_bf fluvoxamine_bf maleate_bf (100_bf mg_bf qd)_bf DRUG (1_be mg_be q_be ._be ._be co-administered_be steady_be state_be ,_be plasma_be concentration_be pharmacokinetics_be parameters_be (AUC_be ,_be Cmax_be ,_be T1/2_be ,_be )_be DRUG approximately_af twice_af observed_af DRUG administered_af alone;_af",No interaction
"Alprazolam:_bf When_bf fluvoxamine_bf maleate_bf (100_bf mg_bf qd)_bf DRUG (1_be mg_be q_be ._be ._be co-administered_be steady_be state_be ,_be plasma_be concentration_be pharmacokinetics_be parameters_be (AUC_be ,_be Cmax_be ,_be T1/2_be ,_be )_be DRUG approximately_af twice_af observed_af DRUG administered_af alone;_af",No interaction
"Alprazolam:_bf When_bf fluvoxamine_bf maleate_bf (100_bf mg_bf qd)_bf DRUG (1_be mg_be q_be ._be ._be co-administered_be steady_be state_be ,_be plasma_be concentration_be pharmacokinetics_be parameters_be (AUC_be ,_be Cmax_be ,_be T1/2_be ,_be )_be DRUG approximately_af twice_af observed_af DRUG administered_af alone;_af",No interaction
"Alprazolam:_bf When_bf fluvoxamine_bf maleate_bf (100_bf mg_bf qd)_bf DRUG (1_be mg_be q_be ._be ._be co-administered_be steady_be state_be ,_be plasma_be concentration_be pharmacokinetics_be parameters_be (AUC_be ,_be Cmax_be ,_be T1/2_be ,_be )_be DRUG approximately_af twice_af observed_af DRUG administered_af alone;_af",No interaction
"Alprazolam:_bf When_bf fluvoxamine_bf maleate_bf (100_bf mg_bf qd)_bf DRUG (1_be mg_be q_be ._be ._be co-administered_be steady_be state_be ,_be plasma_be concentration_be pharmacokinetics_be parameters_be (AUC_be ,_be Cmax_be ,_be T1/2_be ,_be )_be DRUG approximately_af twice_af observed_af DRUG administered_af alone;_af",No interaction
"Alprazolam:_bf When_bf fluvoxamine_bf maleate_bf (100_bf mg_bf qd)_bf DRUG (1_be mg_be q_be ._be ._be co-administered_be steady_be state_be ,_be plasma_be concentration_be pharmacokinetics_be parameters_be (AUC_be ,_be Cmax_be ,_be T1/2_be ,_be )_be DRUG approximately_af twice_af observed_af DRUG administered_af alone;_af",No interaction
